VersionDate,VersionDateTo,company_name,Company_domain_name,Pipeline,Deal_owner,Create_Date,Deal_Name,Amount,Deal_Probability,Forecast_probability,Deal_Stage,Close_Date,Priority
2021-11-23,2021-11-29,Flashpoint,flashpoint.com,Sales Pipeline,Clayton Farr,2021-12-07,Flashpoint Deal (2021-12-07),1504,.80,,Contract sent,2022-01-03,
2021-11-16,2021-11-22,Flashpoint,flashpoint.com,Sales Pipeline,Clayton Farr,2021-12-07,Flashpoint Deal (2021-12-07),1181,.70,,Decision maker bought-In,2022-01-03,
2021-10-26,2021-11-15,Flashpoint,flashpoint.com,Sales Pipeline,Clayton Farr,2021-12-07,Flashpoint Deal (2021-12-07),1862,.40,,Presentation scheduled,2022-01-03,
2021-10-12,2021-10-18,Flashpoint,flashpoint.com,Sales Pipeline,Clayton Farr,2021-12-07,Flashpoint Deal (2021-12-07),1694,.20,,Qualified to buy,2022-01-03,
2020-06-21,2020-06-27,Youtags,youtags.com,Sales Pipeline,Test User 2,2020-07-19,Youtags Deal (2020-07-19),374,.30,,Appointment scheduled,,
2020-07-12,2020-07-12,Youtags,youtags.com,Sales Pipeline,Test User 2,2020-07-19,Youtags Deal (2020-07-19),583,.00,,Closed lost,,
2020-06-28,2020-07-11,Youtags,youtags.com,Sales Pipeline,Test User 2,2020-07-19,Youtags Deal (2020-07-19),545,.40,,Presentation scheduled,,
2020-06-14,2020-06-20,Youtags,youtags.com,Sales Pipeline,Test User 2,2020-07-19,Youtags Deal (2020-07-19),398,.20,,Qualified to buy,,
2020-01-23,2020-01-29,JumpXS,jumpxs.com,Sales Pipeline,Clayton Farr,2020-03-12,JumpXS Deal (2020-03-12),4742,.30,,Appointment scheduled,2020-04-16,
2020-03-05,2020-03-05,JumpXS,jumpxs.com,Sales Pipeline,Clayton Farr,2020-03-12,JumpXS Deal (2020-03-12),2771,.00,,Closed lost,2020-04-16,
2020-02-27,2020-03-04,JumpXS,jumpxs.com,Sales Pipeline,Clayton Farr,2020-03-12,JumpXS Deal (2020-03-12),3346,.80,,Contract sent,2020-04-16,
2020-02-20,2020-02-26,JumpXS,jumpxs.com,Sales Pipeline,Clayton Farr,2020-03-12,JumpXS Deal (2020-03-12),4021,.70,,Decision maker bought-In,2020-04-16,
2020-01-30,2020-02-19,JumpXS,jumpxs.com,Sales Pipeline,Clayton Farr,2020-03-12,JumpXS Deal (2020-03-12),4453,.40,,Presentation scheduled,2020-04-16,
2020-01-16,2020-01-22,JumpXS,jumpxs.com,Sales Pipeline,Clayton Farr,2020-03-12,JumpXS Deal (2020-03-12),2783,.20,,Qualified to buy,2020-04-16,
2021-08-05,2021-08-11,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-09-23,Devbug Deal (2021-09-23),6036,.30,,Appointment scheduled,2021-11-06,
2021-09-16,2021-09-16,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-09-23,Devbug Deal (2021-09-23),8753,.00,,Closed lost,2021-11-06,
2021-09-09,2021-09-15,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-09-23,Devbug Deal (2021-09-23),6038,.80,,Contract sent,2021-11-06,
2021-09-02,2021-09-08,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-09-23,Devbug Deal (2021-09-23),6696,.70,,Decision maker bought-In,2021-11-06,
2021-08-12,2021-09-01,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-09-23,Devbug Deal (2021-09-23),8222,.40,,Presentation scheduled,2021-11-06,
2021-07-29,2021-08-04,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-09-23,Devbug Deal (2021-09-23),9252,.20,,Qualified to buy,2021-11-06,
2021-05-04,2021-05-04,Skippad,skippad.com,Sales Pipeline,Test User 2,2021-05-11,Skippad Deal (2021-05-11),1036,.00,,Closed lost,,Low
2021-05-04,2023-05-16,Skippad,skippad.com,Sales Pipeline,Test User 2,2021-05-11,Skippad Deal (2021-05-11),1105,.20,,Qualified to buy,,Low
2020-12-13,2020-12-13,Yakitri,yakitri.com,Sales Pipeline,Clayton Farr,2020-12-20,Yakitri Deal (2020-12-20),5917,.00,,Closed lost,,
2020-12-13,2023-05-16,Yakitri,yakitri.com,Sales Pipeline,Clayton Farr,2020-12-20,Yakitri Deal (2020-12-20),5993,.20,,Qualified to buy,,
2020-10-31,2020-10-31,Abata,abata.com,Sales Pipeline,Clayton Farr,2020-11-07,Abata Deal (2020-11-07),1346,.00,,Closed lost,,
2021-02-12,2021-02-18,Agivu,agivu.com,Sales Pipeline,Test User 2,2021-04-02,Agivu Deal (2021-04-02),4506,.30,,Appointment scheduled,2021-05-06,Medium
2021-03-26,2021-03-26,Agivu,agivu.com,Sales Pipeline,Test User 2,2021-04-02,Agivu Deal (2021-04-02),4964,.00,,Closed lost,2021-05-06,Medium
2021-03-19,2021-03-25,Agivu,agivu.com,Sales Pipeline,Test User 2,2021-04-02,Agivu Deal (2021-04-02),4899,.80,,Contract sent,2021-05-06,Medium
2021-03-12,2021-03-18,Agivu,agivu.com,Sales Pipeline,Test User 2,2021-04-02,Agivu Deal (2021-04-02),3788,.70,,Decision maker bought-In,2021-05-06,Medium
2021-02-19,2021-03-11,Agivu,agivu.com,Sales Pipeline,Test User 2,2021-04-02,Agivu Deal (2021-04-02),4016,.40,,Presentation scheduled,2021-05-06,Medium
2021-02-05,2021-02-11,Agivu,agivu.com,Sales Pipeline,Test User 2,2021-04-02,Agivu Deal (2021-04-02),4656,.20,,Qualified to buy,2021-05-06,Medium
2021-06-13,2021-06-19,Skaboo,skaboo.com,Sales Pipeline,Clayton Farr,2021-07-11,Skaboo Deal (2021-07-11),3373,.30,,Appointment scheduled,,Medium
2021-07-04,2021-07-04,Skaboo,skaboo.com,Sales Pipeline,Clayton Farr,2021-07-11,Skaboo Deal (2021-07-11),4406,.00,,Closed lost,,Medium
2021-06-20,2021-07-03,Skaboo,skaboo.com,Sales Pipeline,Clayton Farr,2021-07-11,Skaboo Deal (2021-07-11),5596,.40,,Presentation scheduled,,Medium
2021-06-06,2021-06-12,Skaboo,skaboo.com,Sales Pipeline,Clayton Farr,2021-07-11,Skaboo Deal (2021-07-11),4392,.20,,Qualified to buy,,Medium
2020-04-26,2020-04-26,Photojam,photojam.com,Sales Pipeline,Clayton Farr,2020-05-03,Photojam Deal (2020-05-03),323,.00,,Closed lost,,
2020-04-26,2023-05-16,Photojam,photojam.com,Sales Pipeline,Clayton Farr,2020-05-03,Photojam Deal (2020-05-03),440,.20,,Qualified to buy,,
2020-05-26,2020-06-01,Yabox,yabox.com,Sales Pipeline,Clayton Farr,2020-07-14,Yabox Deal (2020-07-14),535,.30,,Appointment scheduled,2020-08-10,Medium
2020-07-07,2020-07-07,Yabox,yabox.com,Sales Pipeline,Clayton Farr,2020-07-14,Yabox Deal (2020-07-14),692,.00,,Closed lost,2020-08-10,Medium
2020-06-30,2020-07-06,Yabox,yabox.com,Sales Pipeline,Clayton Farr,2020-07-14,Yabox Deal (2020-07-14),521,.80,,Contract sent,2020-08-10,Medium
2020-06-23,2020-06-29,Yabox,yabox.com,Sales Pipeline,Clayton Farr,2020-07-14,Yabox Deal (2020-07-14),523,.70,,Decision maker bought-In,2020-08-10,Medium
2020-06-02,2020-06-22,Yabox,yabox.com,Sales Pipeline,Clayton Farr,2020-07-14,Yabox Deal (2020-07-14),628,.40,,Presentation scheduled,2020-08-10,Medium
2020-05-19,2020-05-25,Yabox,yabox.com,Sales Pipeline,Clayton Farr,2020-07-14,Yabox Deal (2020-07-14),729,.20,,Qualified to buy,2020-08-10,Medium
2021-06-18,2021-06-24,Feedfish,feedfish.com,Sales Pipeline,Test User 2,2021-08-06,Feedfish Deal (2021-08-06),869,.30,,Appointment scheduled,2021-08-21,High
2021-07-30,2021-07-30,Feedfish,feedfish.com,Sales Pipeline,Test User 2,2021-08-06,Feedfish Deal (2021-08-06),858,.00,,Closed lost,2021-08-21,High
2021-07-23,2021-07-29,Feedfish,feedfish.com,Sales Pipeline,Test User 2,2021-08-06,Feedfish Deal (2021-08-06),613,.80,,Contract sent,2021-08-21,High
2021-07-16,2021-07-22,Feedfish,feedfish.com,Sales Pipeline,Test User 2,2021-08-06,Feedfish Deal (2021-08-06),884,.70,,Decision maker bought-In,2021-08-21,High
2021-06-25,2021-07-15,Feedfish,feedfish.com,Sales Pipeline,Test User 2,2021-08-06,Feedfish Deal (2021-08-06),627,.40,,Presentation scheduled,2021-08-21,High
2021-06-11,2021-06-17,Feedfish,feedfish.com,Sales Pipeline,Test User 2,2021-08-06,Feedfish Deal (2021-08-06),886,.20,,Qualified to buy,2021-08-21,High
2021-07-08,2021-07-14,Latz,latz.com,Sales Pipeline,Clayton Farr,2021-08-26,Latz Deal (2021-08-26),5745,.30,,Appointment scheduled,2021-09-25,Medium
2021-08-19,2021-08-19,Latz,latz.com,Sales Pipeline,Clayton Farr,2021-08-26,Latz Deal (2021-08-26),7896,.00,,Closed lost,2021-09-25,Medium
2021-08-12,2021-08-18,Latz,latz.com,Sales Pipeline,Clayton Farr,2021-08-26,Latz Deal (2021-08-26),7295,.80,,Contract sent,2021-09-25,Medium
2021-08-05,2021-08-11,Latz,latz.com,Sales Pipeline,Clayton Farr,2021-08-26,Latz Deal (2021-08-26),7485,.70,,Decision maker bought-In,2021-09-25,Medium
2021-07-15,2021-08-04,Latz,latz.com,Sales Pipeline,Clayton Farr,2021-08-26,Latz Deal (2021-08-26),5450,.40,,Presentation scheduled,2021-09-25,Medium
2021-07-01,2021-07-07,Latz,latz.com,Sales Pipeline,Clayton Farr,2021-08-26,Latz Deal (2021-08-26),7534,.20,,Qualified to buy,2021-09-25,Medium
2020-12-29,2020-12-29,Livetube,livetube.com,Sales Pipeline,Test User 2,2021-01-05,Livetube Deal (2021-01-05),2801,.00,,Closed lost,,Medium
2021-07-19,2021-07-25,Thoughtsphere,thoughtsphere.com,Sales Pipeline,Clayton Farr,2021-09-06,Thoughtsphere Deal (2021-09-06),6042,.30,,Appointment scheduled,2021-09-23,
2021-08-30,2021-08-30,Thoughtsphere,thoughtsphere.com,Sales Pipeline,Clayton Farr,2021-09-06,Thoughtsphere Deal (2021-09-06),5733,.00,,Closed lost,2021-09-23,
2021-08-23,2021-08-29,Thoughtsphere,thoughtsphere.com,Sales Pipeline,Clayton Farr,2021-09-06,Thoughtsphere Deal (2021-09-06),6764,.80,,Contract sent,2021-09-23,
2021-08-16,2021-08-22,Thoughtsphere,thoughtsphere.com,Sales Pipeline,Clayton Farr,2021-09-06,Thoughtsphere Deal (2021-09-06),5991,.70,,Decision maker bought-In,2021-09-23,
2021-07-26,2021-08-15,Thoughtsphere,thoughtsphere.com,Sales Pipeline,Clayton Farr,2021-09-06,Thoughtsphere Deal (2021-09-06),8250,.40,,Presentation scheduled,2021-09-23,
2021-07-12,2021-07-18,Thoughtsphere,thoughtsphere.com,Sales Pipeline,Clayton Farr,2021-09-06,Thoughtsphere Deal (2021-09-06),6882,.20,,Qualified to buy,2021-09-23,
2020-01-04,2020-01-10,Browsebug,browsebug.com,Sales Pipeline,Clayton Farr,2020-02-22,Browsebug Deal (2020-02-22),3484,.30,,Appointment scheduled,2020-04-06,
2020-02-15,2020-02-15,Browsebug,browsebug.com,Sales Pipeline,Clayton Farr,2020-02-22,Browsebug Deal (2020-02-22),3208,.00,,Closed lost,2020-04-06,
2020-02-08,2020-02-14,Browsebug,browsebug.com,Sales Pipeline,Clayton Farr,2020-02-22,Browsebug Deal (2020-02-22),4152,.80,,Contract sent,2020-04-06,
2020-02-01,2020-02-07,Browsebug,browsebug.com,Sales Pipeline,Clayton Farr,2020-02-22,Browsebug Deal (2020-02-22),4105,.70,,Decision maker bought-In,2020-04-06,
2020-01-11,2020-01-31,Browsebug,browsebug.com,Sales Pipeline,Clayton Farr,2020-02-22,Browsebug Deal (2020-02-22),3662,.40,,Presentation scheduled,2020-04-06,
2019-12-28,2020-01-03,Browsebug,browsebug.com,Sales Pipeline,Clayton Farr,2020-02-22,Browsebug Deal (2020-02-22),4127,.20,,Qualified to buy,2020-04-06,
2020-06-19,2020-06-19,Avavee,avavee.com,Sales Pipeline,Test User 2,2020-06-26,Avavee Deal (2020-06-26),5753,.00,,Closed lost,,
2020-06-03,2020-06-09,Oyope,oyope.com,Sales Pipeline,Clayton Farr,2020-07-22,Oyope Deal (2020-07-22),1004,.30,,Appointment scheduled,2020-08-28,Medium
2020-07-15,2020-07-15,Oyope,oyope.com,Sales Pipeline,Clayton Farr,2020-07-22,Oyope Deal (2020-07-22),791,.00,,Closed lost,2020-08-28,Medium
2020-07-08,2020-07-14,Oyope,oyope.com,Sales Pipeline,Clayton Farr,2020-07-22,Oyope Deal (2020-07-22),1115,.80,,Contract sent,2020-08-28,Medium
2020-07-01,2020-07-07,Oyope,oyope.com,Sales Pipeline,Clayton Farr,2020-07-22,Oyope Deal (2020-07-22),693,.70,,Decision maker bought-In,2020-08-28,Medium
2020-06-10,2020-06-30,Oyope,oyope.com,Sales Pipeline,Clayton Farr,2020-07-22,Oyope Deal (2020-07-22),676,.40,,Presentation scheduled,2020-08-28,Medium
2020-05-27,2020-06-02,Oyope,oyope.com,Sales Pipeline,Clayton Farr,2020-07-22,Oyope Deal (2020-07-22),664,.20,,Qualified to buy,2020-08-28,Medium
2019-12-25,2019-12-31,Photofeed,photofeed.com,Sales Pipeline,Test User 2,2020-02-12,Photofeed Deal (2020-02-12),2338,.30,,Appointment scheduled,2020-03-06,
2020-02-05,2020-02-05,Photofeed,photofeed.com,Sales Pipeline,Test User 2,2020-02-12,Photofeed Deal (2020-02-12),2224,.00,,Closed lost,2020-03-06,
2020-01-29,2020-02-04,Photofeed,photofeed.com,Sales Pipeline,Test User 2,2020-02-12,Photofeed Deal (2020-02-12),2241,.80,,Contract sent,2020-03-06,
2020-01-22,2020-01-28,Photofeed,photofeed.com,Sales Pipeline,Test User 2,2020-02-12,Photofeed Deal (2020-02-12),2060,.70,,Decision maker bought-In,2020-03-06,
2020-01-01,2020-01-21,Photofeed,photofeed.com,Sales Pipeline,Test User 2,2020-02-12,Photofeed Deal (2020-02-12),2495,.40,,Presentation scheduled,2020-03-06,
2019-12-18,2019-12-24,Photofeed,photofeed.com,Sales Pipeline,Test User 2,2020-02-12,Photofeed Deal (2020-02-12),2587,.20,,Qualified to buy,2020-03-06,
2021-06-05,2023-05-16,Innojam,innojam.com,Sales Pipeline,Clayton Farr,2021-06-12,Innojam Deal (2021-06-12),7961,.30,,Appointment scheduled,,
2021-06-05,2021-06-05,Innojam,innojam.com,Sales Pipeline,Clayton Farr,2021-06-12,Innojam Deal (2021-06-12),6819,.00,,Closed lost,,
2021-05-29,2021-06-04,Innojam,innojam.com,Sales Pipeline,Clayton Farr,2021-06-12,Innojam Deal (2021-06-12),4629,.20,,Qualified to buy,,
2021-07-05,2021-07-11,Thoughtblab,thoughtblab.com,Sales Pipeline,Clayton Farr,2021-08-23,Thoughtblab Deal (2021-08-23),6740,.30,,Appointment scheduled,2021-09-29,
2021-08-16,2021-08-16,Thoughtblab,thoughtblab.com,Sales Pipeline,Clayton Farr,2021-08-23,Thoughtblab Deal (2021-08-23),5021,.00,,Closed lost,2021-09-29,
2021-08-09,2021-08-15,Thoughtblab,thoughtblab.com,Sales Pipeline,Clayton Farr,2021-08-23,Thoughtblab Deal (2021-08-23),5571,.80,,Contract sent,2021-09-29,
2021-08-02,2021-08-08,Thoughtblab,thoughtblab.com,Sales Pipeline,Clayton Farr,2021-08-23,Thoughtblab Deal (2021-08-23),4889,.70,,Decision maker bought-In,2021-09-29,
2021-07-12,2021-08-01,Thoughtblab,thoughtblab.com,Sales Pipeline,Clayton Farr,2021-08-23,Thoughtblab Deal (2021-08-23),7333,.40,,Presentation scheduled,2021-09-29,
2021-06-28,2021-07-04,Thoughtblab,thoughtblab.com,Sales Pipeline,Clayton Farr,2021-08-23,Thoughtblab Deal (2021-08-23),4648,.20,,Qualified to buy,2021-09-29,
2021-10-25,2021-10-31,Oba,oba.com,Sales Pipeline,Test User 2,2021-12-13,Oba Deal (2021-12-13),2472,.30,,Appointment scheduled,2022-01-07,
2021-12-06,2021-12-06,Oba,oba.com,Sales Pipeline,Test User 2,2021-12-13,Oba Deal (2021-12-13),1919,.00,,Closed lost,2022-01-07,
2021-11-29,2021-12-05,Oba,oba.com,Sales Pipeline,Test User 2,2021-12-13,Oba Deal (2021-12-13),2074,.80,,Contract sent,2022-01-07,
2021-11-22,2021-11-28,Oba,oba.com,Sales Pipeline,Test User 2,2021-12-13,Oba Deal (2021-12-13),3476,.70,,Decision maker bought-In,2022-01-07,
2021-11-01,2021-11-21,Oba,oba.com,Sales Pipeline,Test User 2,2021-12-13,Oba Deal (2021-12-13),3242,.40,,Presentation scheduled,2022-01-07,
2021-10-18,2021-10-24,Oba,oba.com,Sales Pipeline,Test User 2,2021-12-13,Oba Deal (2021-12-13),2115,.20,,Qualified to buy,2022-01-07,
2020-04-14,2020-04-20,Browsecat,browsecat.com,Sales Pipeline,Clayton Farr,2020-06-02,Browsecat Deal (2020-06-02),5293,.30,,Appointment scheduled,2020-06-19,Medium
2020-05-26,2020-05-26,Browsecat,browsecat.com,Sales Pipeline,Clayton Farr,2020-06-02,Browsecat Deal (2020-06-02),5129,.00,,Closed lost,2020-06-19,Medium
2020-05-19,2020-05-25,Browsecat,browsecat.com,Sales Pipeline,Clayton Farr,2020-06-02,Browsecat Deal (2020-06-02),5164,.80,,Contract sent,2020-06-19,Medium
2020-05-12,2020-05-18,Browsecat,browsecat.com,Sales Pipeline,Clayton Farr,2020-06-02,Browsecat Deal (2020-06-02),7357,.70,,Decision maker bought-In,2020-06-19,Medium
2020-04-21,2020-05-11,Browsecat,browsecat.com,Sales Pipeline,Clayton Farr,2020-06-02,Browsecat Deal (2020-06-02),8834,.40,,Presentation scheduled,2020-06-19,Medium
2020-04-07,2020-04-13,Browsecat,browsecat.com,Sales Pipeline,Clayton Farr,2020-06-02,Browsecat Deal (2020-06-02),5306,.20,,Qualified to buy,2020-06-19,Medium
2020-11-04,2020-11-10,Dabtype,dabtype.com,Sales Pipeline,Clayton Farr,2020-12-23,Dabtype Deal (2020-12-23),578,.30,,Appointment scheduled,2021-01-21,Medium
2020-12-16,2020-12-16,Dabtype,dabtype.com,Sales Pipeline,Clayton Farr,2020-12-23,Dabtype Deal (2020-12-23),626,.00,,Closed lost,2021-01-21,Medium
2020-12-09,2020-12-15,Dabtype,dabtype.com,Sales Pipeline,Clayton Farr,2020-12-23,Dabtype Deal (2020-12-23),969,.80,,Contract sent,2021-01-21,Medium
2020-12-02,2020-12-08,Dabtype,dabtype.com,Sales Pipeline,Clayton Farr,2020-12-23,Dabtype Deal (2020-12-23),612,.70,,Decision maker bought-In,2021-01-21,Medium
2020-11-11,2020-12-01,Dabtype,dabtype.com,Sales Pipeline,Clayton Farr,2020-12-23,Dabtype Deal (2020-12-23),1069,.40,,Presentation scheduled,2021-01-21,Medium
2020-10-28,2020-11-03,Dabtype,dabtype.com,Sales Pipeline,Clayton Farr,2020-12-23,Dabtype Deal (2020-12-23),767,.20,,Qualified to buy,2021-01-21,Medium
2021-05-21,2021-05-27,Rooxo,rooxo.com,Sales Pipeline,Clayton Farr,2021-07-09,Rooxo Deal (2021-07-09),1195,.30,,Appointment scheduled,2021-07-30,
2021-07-02,2021-07-02,Rooxo,rooxo.com,Sales Pipeline,Clayton Farr,2021-07-09,Rooxo Deal (2021-07-09),1219,.00,,Closed lost,2021-07-30,
2021-06-25,2021-07-01,Rooxo,rooxo.com,Sales Pipeline,Clayton Farr,2021-07-09,Rooxo Deal (2021-07-09),1526,.80,,Contract sent,2021-07-30,
2021-06-18,2021-06-24,Rooxo,rooxo.com,Sales Pipeline,Clayton Farr,2021-07-09,Rooxo Deal (2021-07-09),961,.70,,Decision maker bought-In,2021-07-30,
2021-05-28,2021-06-17,Rooxo,rooxo.com,Sales Pipeline,Clayton Farr,2021-07-09,Rooxo Deal (2021-07-09),1086,.40,,Presentation scheduled,2021-07-30,
2021-05-14,2021-05-20,Rooxo,rooxo.com,Sales Pipeline,Clayton Farr,2021-07-09,Rooxo Deal (2021-07-09),1294,.20,,Qualified to buy,2021-07-30,
2020-05-01,2020-05-07,Flashdog,flashdog.com,Sales Pipeline,Test User 2,2020-06-19,Flashdog Deal (2020-06-19),6577,.30,,Appointment scheduled,2020-07-10,
2020-06-12,2020-06-12,Flashdog,flashdog.com,Sales Pipeline,Test User 2,2020-06-19,Flashdog Deal (2020-06-19),5281,.00,,Closed lost,2020-07-10,
2020-06-05,2020-06-11,Flashdog,flashdog.com,Sales Pipeline,Test User 2,2020-06-19,Flashdog Deal (2020-06-19),3887,.80,,Contract sent,2020-07-10,
2020-05-29,2020-06-04,Flashdog,flashdog.com,Sales Pipeline,Test User 2,2020-06-19,Flashdog Deal (2020-06-19),5946,.70,,Decision maker bought-In,2020-07-10,
2020-05-08,2020-05-28,Flashdog,flashdog.com,Sales Pipeline,Test User 2,2020-06-19,Flashdog Deal (2020-06-19),5109,.40,,Presentation scheduled,2020-07-10,
2020-04-24,2020-04-30,Flashdog,flashdog.com,Sales Pipeline,Test User 2,2020-06-19,Flashdog Deal (2020-06-19),5310,.20,,Qualified to buy,2020-07-10,
2021-02-20,2021-02-20,Voonte,voonte.com,Sales Pipeline,Test User 2,2021-02-27,Voonte Deal (2021-02-27),415,.00,,Closed lost,,
2020-08-25,2020-08-31,Cogilith,cogilith.com,Sales Pipeline,Test User 2,2020-10-13,Cogilith Deal (2020-10-13),5540,.30,,Appointment scheduled,2020-10-31,
2020-10-06,2020-10-06,Cogilith,cogilith.com,Sales Pipeline,Test User 2,2020-10-13,Cogilith Deal (2020-10-13),6454,.00,,Closed lost,2020-10-31,
2020-09-29,2020-10-05,Cogilith,cogilith.com,Sales Pipeline,Test User 2,2020-10-13,Cogilith Deal (2020-10-13),6224,.80,,Contract sent,2020-10-31,
2020-09-22,2020-09-28,Cogilith,cogilith.com,Sales Pipeline,Test User 2,2020-10-13,Cogilith Deal (2020-10-13),6237,.70,,Decision maker bought-In,2020-10-31,
2020-09-01,2020-09-21,Cogilith,cogilith.com,Sales Pipeline,Test User 2,2020-10-13,Cogilith Deal (2020-10-13),5110,.40,,Presentation scheduled,2020-10-31,
2020-08-18,2020-08-24,Cogilith,cogilith.com,Sales Pipeline,Test User 2,2020-10-13,Cogilith Deal (2020-10-13),6787,.20,,Qualified to buy,2020-10-31,
2020-09-30,2020-10-06,Oyoloo,oyoloo.com,Sales Pipeline,Test User 2,2020-11-18,Oyoloo Deal (2020-11-18),3784,.30,,Appointment scheduled,2020-12-10,
2020-11-11,2020-11-11,Oyoloo,oyoloo.com,Sales Pipeline,Test User 2,2020-11-18,Oyoloo Deal (2020-11-18),2674,.00,,Closed lost,2020-12-10,
2020-11-04,2020-11-10,Oyoloo,oyoloo.com,Sales Pipeline,Test User 2,2020-11-18,Oyoloo Deal (2020-11-18),3498,.80,,Contract sent,2020-12-10,
2020-10-28,2020-11-03,Oyoloo,oyoloo.com,Sales Pipeline,Test User 2,2020-11-18,Oyoloo Deal (2020-11-18),4005,.70,,Decision maker bought-In,2020-12-10,
2020-10-07,2020-10-27,Oyoloo,oyoloo.com,Sales Pipeline,Test User 2,2020-11-18,Oyoloo Deal (2020-11-18),2481,.40,,Presentation scheduled,2020-12-10,
2020-09-23,2020-09-29,Oyoloo,oyoloo.com,Sales Pipeline,Test User 2,2020-11-18,Oyoloo Deal (2020-11-18),2107,.20,,Qualified to buy,2020-12-10,
2021-05-28,2021-06-03,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-07-16,Devbug Deal (2021-07-16),5687,.30,,Appointment scheduled,2021-08-16,
2021-07-09,2021-07-09,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-07-16,Devbug Deal (2021-07-16),4695,.00,,Closed lost,2021-08-16,
2021-07-02,2021-07-08,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-07-16,Devbug Deal (2021-07-16),5310,.80,,Contract sent,2021-08-16,
2021-06-25,2021-07-01,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-07-16,Devbug Deal (2021-07-16),3399,.70,,Decision maker bought-In,2021-08-16,
2021-06-04,2021-06-24,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-07-16,Devbug Deal (2021-07-16),4214,.40,,Presentation scheduled,2021-08-16,
2021-05-21,2021-05-27,Devbug,devbug.com,Sales Pipeline,Test User 2,2021-07-16,Devbug Deal (2021-07-16),3359,.20,,Qualified to buy,2021-08-16,
2020-08-08,2020-08-14,Mydo,mydo.com,Sales Pipeline,Clayton Farr,2020-09-26,Mydo Deal (2020-09-26),785,.30,,Appointment scheduled,2020-10-12,High
2020-09-19,2020-09-19,Mydo,mydo.com,Sales Pipeline,Clayton Farr,2020-09-26,Mydo Deal (2020-09-26),1145,.00,,Closed lost,2020-10-12,High
2020-09-12,2020-09-18,Mydo,mydo.com,Sales Pipeline,Clayton Farr,2020-09-26,Mydo Deal (2020-09-26),916,.80,,Contract sent,2020-10-12,High
2020-09-05,2020-09-11,Mydo,mydo.com,Sales Pipeline,Clayton Farr,2020-09-26,Mydo Deal (2020-09-26),591,.70,,Decision maker bought-In,2020-10-12,High
2020-08-15,2020-09-04,Mydo,mydo.com,Sales Pipeline,Clayton Farr,2020-09-26,Mydo Deal (2020-09-26),936,.40,,Presentation scheduled,2020-10-12,High
2020-08-01,2020-08-07,Mydo,mydo.com,Sales Pipeline,Clayton Farr,2020-09-26,Mydo Deal (2020-09-26),633,.20,,Qualified to buy,2020-10-12,High
2020-06-22,2020-06-28,Abata,abata.com,Sales Pipeline,Clayton Farr,2020-07-27,Abata Deal (2020-07-27),2994,.30,,Appointment scheduled,,High
2020-07-20,2020-07-20,Abata,abata.com,Sales Pipeline,Clayton Farr,2020-07-27,Abata Deal (2020-07-27),3577,.00,,Closed lost,,High
2020-07-20,2023-05-16,Abata,abata.com,Sales Pipeline,Clayton Farr,2020-07-27,Abata Deal (2020-07-27),2206,.70,,Decision maker bought-In,,High
2020-06-29,2020-07-19,Abata,abata.com,Sales Pipeline,Clayton Farr,2020-07-27,Abata Deal (2020-07-27),2174,.40,,Presentation scheduled,,High
2020-06-15,2020-06-21,Abata,abata.com,Sales Pipeline,Clayton Farr,2020-07-27,Abata Deal (2020-07-27),3824,.20,,Qualified to buy,,High
2020-01-31,2020-02-06,Einti,einti.com,Sales Pipeline,Clayton Farr,2020-03-20,Einti Deal (2020-03-20),3309,.30,,Appointment scheduled,2020-05-04,
2020-03-13,2020-03-13,Einti,einti.com,Sales Pipeline,Clayton Farr,2020-03-20,Einti Deal (2020-03-20),4437,.00,,Closed lost,2020-05-04,
2020-03-06,2020-03-12,Einti,einti.com,Sales Pipeline,Clayton Farr,2020-03-20,Einti Deal (2020-03-20),3391,.80,,Contract sent,2020-05-04,
2020-02-28,2020-03-05,Einti,einti.com,Sales Pipeline,Clayton Farr,2020-03-20,Einti Deal (2020-03-20),3431,.70,,Decision maker bought-In,2020-05-04,
2020-02-07,2020-02-27,Einti,einti.com,Sales Pipeline,Clayton Farr,2020-03-20,Einti Deal (2020-03-20),2491,.40,,Presentation scheduled,2020-05-04,
2020-01-24,2020-01-30,Einti,einti.com,Sales Pipeline,Clayton Farr,2020-03-20,Einti Deal (2020-03-20),3709,.20,,Qualified to buy,2020-05-04,
